text,spam
"Subject: re : resume  thanks , vince - -  vince j kaminski  05 / 22 / 2000 03 : 43 pm  to : colleen sullivan / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect , shirley crenshaw / hou / ect @ ect  subject : re : resume  colleen ,  we are looking at some fab 133 related issues and we need all the help we can  get .  we can hire ainsley as a temp ( outside the a & a pool - they closed the list  for the summer ) .  we shall contact her directly and ask if she is interested .  vince  p . s . shirley , please set up a phone interview for me and datren .  from : colleen sullivan 05 / 19 / 2000 11 : 26 am  to : jean mrha / enron communications @ enron communications , robert  superty / hou / ect @ ect , jeffrey a shankman / hou / ect @ ect , hunter s  shively / hou / ect @ ect , scott neal / hou / ect @ ect , phillip k allen / hou / ect @ ect ,  fred lagrasta / hou / ect @ ect , craig breslau / hou / ect @ ect , vince j  kaminski / hou / ect @ ect , sally beck / hou / ect @ ect , brad mcsherry / hou / ect @ ect ,  george smith / hou / ect @ ect , edward terry / hou / ect @ ect , katherine l  kelly / hou / ect @ ect , randall l gay / hou / ect @ ect , beth perlman / hou / ect @ ect , ed  mcmichael / hou / ect @ ect , stephanie miller / corp / enron @ enron  cc :  subject : resume  if you are looking for any summer interns , please take a look at this  student ' s resume . she ' s a junior at ut in the honors business program ,  extremely intelligent , with great potential . my sister was one of her  teachers at humble high school and speaks very highly of her character ,  intelligence and drive . she always tells me to remember her name because  i ' ll hear it again some day . if you know of anyone else who may be  interested , let me know and i will forward her resume to them .  - resume _ gaddis . doc",0
"Subject: class proposal by yannis  hi vince ,  yannis of the weather desk is planning to develop relationship with prof  rene carmona in doing weather analysis . to start this off , they are planning  to pay prof carmona to give a training class as outlined below , and they  want to know if research is willing to send people and bear part of the costs .  we can talk more at 4 : 00 pm , but while there is no doubt that getting people  from outside to present new ideas is always important and interesting , i  think research group members can easily give most of these talks .  apparently , people are interested in these topics and are willing to pay to  listen . my thought is that if the intent is to develop relationships , that  is fine , but the research group should also be given the opportunity to  provide more training and get more visibility . i have already communicated  this to joe and to yannis .  vasant  - - - - - - - - - - - - - - - - - - - - - - forwarded by vasant shanbhogue / hou / ect on 03 / 05 / 2001  10 : 40 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  from : yannis tzamouranis / enron @ enronxgate on 03 / 05 / 2001 10 : 01 am  to : vasant shanbhogue / hou / ect @ ect  cc :  subject :  here is a tentative course description .  day 1 : extreme value distriutions and copulas  1 . heavy tail distributions : exploratory data analysis and detection .  extreme value distributions and generalized pareto distributions .  estimation and simulation . practical examples .  2 . notions of dependence and copulas . estimation and simulation .  experiments with the program evanece .  day 2 : principal component analysis and modern regression  1 . principal component analysis and applications to the yield curve and  the detection of contagion in financial markets .  2 . nonlinear regression and the construction of yield curves .  3 . nonparametric regression ( kernel and projection pursuit methods ) and  alternatives to the black - scholes formula to option pricing .  day 3 : time series analysis  examples of temperature time series will be used to introduce and  illustrate the following concepts and techniques :  1 . removing trends and seasonal components , and stationarity .  2 . fitting the classical autoregressive and moving average models .  3 . discretization of stochastic differential equations  4 . multivariate time series  day 4 : nonlinear systems and filtering  1 . arch , garch and stochastic volatility models  2 . linear state space models and the classical kalman filter  3 . nonlinear systems and particle filtering .  4 . applications",0
"Subject: re : wharton tiger team # 3  melinda ,  would you please coordinate john henderson into the thursday videoconference ?  thanks !  - - christie .  - - - - - - - - - - - - - - - - - - - - - - forwarded by christie patrick / hou / ect on 01 / 30 / 2001  06 : 31 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  mohn henderson @ newpower  01 / 30 / 2001 04 : 13 pm  sent by : melissa corley @ newpower  to : christie patrick / hou / ect @ ect @ ees  cc : jhenders @ newpower @ ees , vince j kaminski / hou / ect @ ect , melinda  mccarty / corp / enron @ enron , degiacic @ wharton . upenn . edu  subject : re : wharton tiger team # 3  john would prefer to join the thursday call via teleconference . if you could  provide the dial in number he will call in .  thanks ,  melissa corley  john henderson  christie patrick @ ect  01 / 30 / 2001 03 : 50 pm  to : jhenders @ newpower @ ees , vince j kaminski / hou / ect @ ect  cc : melinda mccarty / corp / enron @ enron , degiacic @ wharton . upenn . edu  subject : wharton tiger team # 3  hi john and vince !  john , hopefully you received my voice mail regarding the matter set forth  below .  i ' m in ny now and won ' t return until thursday morning . perhaps it would be  easiest for john to come to the video conference on thursday ( if he ' s in  houston ) or via telephone if he ' s travelling ? ?  whatever you both think is best . . please let me know !  my assistant , melinda mccarty , is setting up the call location at the enron  building , as well as the dial - in number with donna piazze at wharton .  melinda , please include john in the distribution of the video conference  location .  thanks !  - - - - - - - - - - - - - - - - - - - - - - forwarded by christie patrick / hou / ect on 01 / 30 / 2001  03 : 43 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  "" degiacinto , clayton "" on 01 / 30 / 2001 02 : 00 : 07 pm  to : "" ' christie . patrick @ enron . com ' ""  cc : "" feerick , dennis "" , "" lessar , stephen ""  , "" vittal , maheshram "" ,  "" bassal , omar "" , "" cummins , marc ""  subject : wharton tiger team # 3  christie ,  as we talked last thursday via video teleconference , we are planning to  narrow our scope to focus on a marketing / promotion plan for newpower  including value - added products and services for the future . before we talk  again on thursday , we would like to speak with john henderson again to see if  he recommends any specific items he would like us to address .  we are having trouble contacting him and wonder if you could facilitate a  phone meeting between us , or if it would be best to include him in our next  video teleconference . we are available the next two days at lpm and 4 pm  houston time .  we understand that john is a very busy person , and we appreciate any help you  can give in getting us together to ensure our work is commensurate with his  expectations .  thanks ,  enron team 3 ( retail )",0
"Subject: school teaching  hello vince ,  i stopped by to see you today 03 / 28 / 01 . however , mrs . shirley notified me  that you were out of the country . look , i need another favor . my wife , whom  you met last summer , and i have been living in the woodlands about a month  now . we have tried , to no avail , to get her in the local school district as  a speech pathologist or a k - 6 grade school teacher . she could easily find a  teaching job in the houston independent school district . however , i would  prefer that she taught locally , in the woodlands . i need to know if you know  of anyone we can contact to get her in the woodlands school system . i would  greatly appreciate if you could help us out once again . i am attaching her  resume ' for your perusal . thanks a million vince ! ! !  sincerely ,  datren williams  ees x 58654",0
"Subject: entouch newsletter  business highlights  enron producer one  enron producer one facilitates one - stop shopping for the producer  , s  infrastructure needs . through business relationships with hanover  measurement services and applied terravision systems , enron producer one will  offer and custom - configure a number of valuable production services and  pricing plans to reduce overhead and simplify back - office tasks . initial  products offered are well connects , transportation , marketing , measurement  and accounting services . enron producer one is managed and supervised by  john grass .  in the news  ceo says texas in good shape for electricity deregulation  dallas ( ap ) - enron corp . ' s chief executive and president said tuesday he  believes that texas energy markets are in good shape as the state prepares  for deregulation .  jeffrey skilling told an audience of about 400 business people at a downtown  hotel that california "" has given the term deregulation a terrible name . ""  electric deregulation in texas officially starts jan . 1 . "" in texas , i think  we ' ve got a pretty good system , "" he said .  in san francisco on tuesday , the california public utilities commission  unanimously approved electricity rate increases of up to 46 percent to try to  head off blackouts this summer by keeping the state ' s two biggest utilities  from going under . when california officials set up deregulation they allowed  the price of wholesale electricity to rise but capped the amount companies  could charge customers , skilling said . socal edison and pacific gas &  electric say they have lost more than $ 13 billion since last summer because  they haven ' t been able to pass on the high cost of wholesale electricity .  skilling said texans are in a much better position and shouldn ' t worry that  their state ' s deregulation would be like the california experience .  "" california , they just put together a crazy system ,  8 he said in his first  public comments since becoming the houston - based company ' s chief executive  officer in february . "" the markets in california are the most regulated  markets in north america today . and that ' s what is causing the problem . ""  03 / 27 / 2001 associated press newswires copyright 2001 .  welcome  new hires  egm - charles crow , nancy johnson , gregor lehmiller  eim - darrell aguilar , latrisha allen , wesley wilder , ronald barnes  ena - brian cruver , craig dean , martha kessler  enrononline statistics  below are the latest figures for enrononline as of march 16 , 2001 .  ? total life to date transactions > 813 , 000  ? life to date notional value of transactions > $ 489 billion  nuggets and for supplies to all consumers including households by 2005 .  the setting of rules in the regulation for how power transmission tariffs can  be charged for cross - border transactions and how congestion and capacity  allocation at borders within the eu should be managed by transmission system  operators .  enron concludes that it is encouraged by the efforts of the commission to  accelerate the european electricity and gas market opening and the  reinforcement of third party rights of access to transmission networks . the  commission ' s approach of harmonizing both the timetable and the regulatory  framework deserves support from all member states .  legal stuff  the information contained in this newsletter is confidential and proprietary  to enron corp . and its subsidiaries . it is intended for internal use only  and should not be disclosed .",0
"Subject: re : hi  thank you very much , vince .  i do it right now .  you will be receiving a recommendation form shortly .  many thanks again . have a good evening .  li  vince j kaminski @ ect  06 / 20 / 2000 04 : 10 pm  to : li xiao / corp / enron @ enron  cc : vince j kaminski / hou / ect @ ect  subject : re : hi  lixiao ,  i shall be glad to help and give you a good recommendation .  please , give my name as a recommender to the a / a pool .  vince  li xiao @ enron  06 / 20 / 2000 04 : 06 pm  to : vince j kaminski / hou / ect @ ect  cc :  subject : hi  hi , vince ,  how are you ?  just last week , i got admission from u . of chicago mba program , so did yvan ,  by the way .  now , i am applying loan from enron a / a pool .  the person who is in charge of this told me that it needs three  recommendations from current boss and previous boss for the application , and  that the requirement includes all prc rankings in either ' excellent ' or  ' superior ' , that i didn ' t achieve in the first rotation in research .  getting loan is cricial at the stage . i wonder if you can be one of my  recommenders .  this will be a big help .  thank you .  li x 39635",0
"Subject: investment  to all whom it may concern :  i keep receiving such unsolicited messages  ( please , see below ) that represent an obvious scam .  is there any way to block out the messages from this source ?  i assume other employees of enron are also being hit .  vince kaminski  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 01 / 02 / 2001  08 : 19 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  "" dagogo kalu "" on 12 / 30 / 2000 02 : 15 : 58 am  to : vince . j . kaminski @ enron . com  cc :  subject : investment  from : col . dagogo kalu  tel / fax 448453342783  attn : president / ceo  request for an assistance  dear sir ,  with due respect and knowledge of your good reputation , i decided to contact  you for this matter that need urgent attention . i am col . dagogo kalu . i  was the commandant of the west african peace keeping force & monitoring  group ( ecomog ) until i sustained a very serious injury that put me off the  military camp for about 3 months now . honestly , i have full trust for your  honesty hence i write this letter to you .  during our recent mission to sierra leone , a diamond rich west african  country to cushion the war between the rebels and the ruling government , we  ran into 2 boxes ( consignment ) right inside a thick jungle where we believed  was a hide out of the rebels . as we opened the boxes , one that is smaller  contains numerous sizes of raw diamond . the bigger box contains about us  $ 15 . 2 million , which we believed to be the total amount of diamond sold at  that period of time by the rebels before we invaded the place .  myself and my two other colleagues took the boxes away . i took the bigger  box containing the us $ 15 . 2 million to cotonou benin republic which is the  nearby country and deposited it with one security company for safe keeping  to enable me think wisely on what to do with the money . the smaller box  containing the raw diamond i gave it to my other 2 colleagues , which they  accepted in good faith .  a month after this , the rebels lunched a counter - attack on us where i  sustained a very serious gun shut wound on my right leg . a lot of our boys  died but few survived . at this moment , i am receiving medical treatment  here in london . this is why i need your help urgently .  i need a foreign company i will present as the beneficiary of the huge  amount and also pay in the money into their account . your bank account must  be a good one where we shall not pay much as tax . you shall also serve as  the general overseer and guardian of this fund and all the investment of  this money will be under your care until i recover fully .  i will give you all the details of the transaction immediately i get your  response . you will also get a suitable percentage ( % ) as your share . all  the documents of the deposit of the money are intact with my wife . i have  already finalized this arrangement with the security company so there is no  problem at all .  please you can reach me through my direct tel / fax no : 448453342783 where i  am receiving treatment . in your reply , state clearly your direct telephone  and fax numbers for easy communication and more confidentiality .  further details will be given to you once i hear from you .  i await your urgent response soonest .  best regards ,  col . dagogo kalu  get your free download of msn explorer at http : / / explorer . msn . com",0
"Subject: re : spring 2001 conference participation by jeffrey k . skilling  vince , jeff has decided to decline this speaking opportunity . he is  scheduled to speak at a leadership conference at ut on 2 / 16 , so given his  time limitations , he wants to pass on this one . sorry to be the messenger of  bad news . srs  vince j kaminski @ ect  10 / 12 / 2000 04 : 57 pm  to : sherri sera / corp / enron @ enron  cc : vince j kaminski / hou / ect @ ect , richard causey / corp / enron @ enron  subject : re : spring 2001 conference participation by jeffrey k . skilling  sherri ,  any resolution of the scheduling conflict jeff skilling had for february the  22 nd ?  our friends at ut are ready to make the reservations and send out invitations  to this conference  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 10 / 12 / 2000  05 : 00 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  "" ehud i . ronn "" on 10 / 12 / 2000 10 : 12 : 56 am  to : richard . causey @ enron . com , vince . j . kaminski @ enron . com  cc :  subject : re : spring 2001 conference participation by jeffrey k . skilling  rick / vince :  good morning .  further to my discussions with vince during his visit to the energy finance  program yesterday , i write at this time to inquire whether mr . skilling ' s  assistant has been able to confirm his participation as 2 / 22 / 2001 keynote  speaker at our conference .  with thanks for your intercession on our behalf ,  ehud ronn  ehud i . ronn  professor of finance and jack s . josey professor in energy studies  director , center for energy finance education and research  mccombs school of business  university of texas at austin  austin , tx . 78712 - 1179  voice : ( 512 ) 471 - 5853  fax : ( 512 ) 471 - 5073  internet : eronn @ mail . utexas . edu ",0
"Subject: electricity conference update  here it is ! . . . . apex 2000 conference news no . 2  ( http : / / www . apex 2000 conf . com / update 2 . html ) . updates on current speaker and  presentation list , details for the partner program and social activities and  your apex 2000 conference registration form  if you do not have website access and would like to receive a pdf formatted  update please email us at apex 2000 @ incentre . net  ( mailto : apex 2000 @ incentre . net ) .  all inquiries and requests should be directed to the apex 2000 conference  office at apex 2000 @ incentre . net ( mailto : apex 2000 @ incentre . net ) or ( 403 )  244 - 4487 .  kathleen cheney  apex 2000 conference coordinator  list 7",0
"Subject: eol presentation  thank you for meeting with the students from rice university ' s jesse h . jones  graduate school of management in april . the students greatly appreciated the  opportunity to talk with you . your perspective and insights into eol and its  competitors helped the students gain much more useful information in their  interviews with enymex , houstonstreet . com , ice , dynegydirect , and other  energy e - commerce platforms .  the students will present the results of their research next monday ( may 7 )  at 4 : 00 p . m . in room 49 cl . we would be delighted if you can attend their  presentation . if you cannot attend but would like a copy of their final  report , please feel free to let me know and i will make sure you get it .  thanks again for your help .",0
"Subject: software license  vince ( ii ) d - g is unable to provide effective technical support ; or ( iii )  if d - g agrees to release it sooner .  before i have our attorney add these things to the agreement , we need to  discuss the escrow situation . vince mentioned that you had suggested that  your attorney keep the software in escrow . is your attorney a u . s .  attorney ? it seems like i may have recalled that way back in march you might  have said you had a friend or relative that was an attorney . is that the  same person ? does this attorney work for a large firm , small firm , or solo  practitioner ? basically , if you could just provides some additional  information about your attorney , i would appreciate it .  we normally would use an escrow company to put the software in escrow . we  have dealt with a company here in the u . s . called dsi technology . i will  check into that pending your answer regarding your attorney .  once we decide what we want to do regarding placing the software in escrow ,  we will red - line the agreement to reflect such changes and e - mail it back to  you for your review .  i look forward to hearing from you .  karla feldman  enron corp .  contract administration  ( 713 ) 646 - 7554",0
"Subject: azuix deal valuation  bob ,  please find the price sample simulator , and run different scenarios with  different trend assumptions .  vince and stinson ,  bob and i will show you some results by the end of the day .  zimin",0
"Subject: day off tuesday  stinson ,  i would like to take a day off tomorrow ( tuesday , april 10 ) .  i need to register my son to elementary school and send my cars to service .  my cell number is 713 - 858 - 2577 in case you need to reach me .  zimin",0
"Subject: meeting with riskcare to discuss joint ventures ( michael curran ,  manuel rensink & richard haddow )  michael curran ( head of research ) , manuel rensink and richard haddow  ( director of technology services ) in attendance . contact number : 020 7562  3400",0
"Subject: re : rabi de  anything we can do ?  - - - - - - - - - - - - - - - - - - - - - - forwarded by grant masson / hou / ect on 09 / 15 / 2000 08 : 34  am - - - - - - - - - - - - - - - - - - - - - - - - - - -  enron north america corp .  from : toni graham @ enron 09 / 14 / 2000 07 : 36 pm  to : grant masson / hou / ect @ ect  cc : norma villarreal / hou / ect @ ect  subject : re : rabi de  grant , i did talk with tanya this evening however since i ' m on vacation  friday i wanted to outline here what rabi has discussed with me .  1 ) title . . . . . he is currently at a vp level and we are offering him manager  2 ) sign on bonus . . . . . . . . . . . the 15 k is not coving the lost bonus he will  receive at he current co ( $ 25 k )  3 ) salary . . . . . . . . . . . he will receive a "" risk premium "" of approx 10 % befor  tax . he is not able to quantify this for us and i was not able to get a  number out of him as to what he is looking for .  he is very enthusiastic and wants to work for enron but wanted to see if we  could do anything to enhance our offer in these areas .  toni  from : grant masson @ ect 09 / 14 / 2000 08 : 58 am  to : toni graham / corp / enron @ enron  cc :  subject : re : rabi de  toni :  i am talking to vince today . please call me if there are any further  developments i should know about .  regards ,  grant .",0
"Subject: ees retail risk meeting 1 / 31  this is to confirm a meeting scheduled for today , at 3 : 00 p . the location of  the meeting is eb 2868 .  - - - - - - - - - - - - - - - - - - - - - - forwarded by veronica valdez / hou / ect on 01 / 31 / 2000  09 : 27 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  veronica valdez  01 / 28 / 2000 04 : 22 pm  to : vince j kaminski / hou / ect @ ect , tanya tamarchenko / hou / ect @ ect , jonathan  le / hou / ect @ ect , grant masson / hou / ect @ ect , dennis benevides / hou / ees @ ees ,  ronnie chahal / hou / ees @ ees , james d steffes / hou / ees @ ees  cc : shirley crenshaw / hou / ect @ ect , la donna finnels - neal / hou / ees @ ees , vladimir  gorny / hou / ect @ ect , marcia a linton / hou / ees @ ees  subject : meeting  please have your assistant call me to coordinate the meeting listed below .  as per the message , we would like to schedule it on monday , january 31 .  thanks ,  veronica  - - - - - - - - - - - - - - - - - - - - - - forwarded by veronica valdez / hou / ect on 01 / 28 / 2000  04 : 18 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  from : vladimir gorny 01 / 27 / 2000 06 : 03 pm  to : veronica valdez / hou / ect @ ect  cc :  subject : meeting  veronica ,  could you please assist me in coordinating the meeting :  topic : ees retail risks  time : monday  invitees : vince kaminski , tanya tamarchenko , jonathan le , grant mason , dennis  benevides , ronnie chahal and jim steffes  i would also like to send the following presentation to the participants  thanks , vlady .",0
"Subject: henwood team  folks ,  i have been a bit quiet here since reaching india , primarily because of the  delay in the arrival of the henwood team from australia .  they are finally arriving on sunday , and krishna is joining me in mumbai on  sunday evening itself .  i would like to fix a schedule to have a conference call with you on the data  and the type fo questions that you all would like to ask .  stinson - could you please tell me what time would be a good one for you all  to hae a confernce call , but not earlier than monday evening , india time  ( monday morning houston time ) . please jot me a note on what would be a good  time for the call .  i will work out an agenda for the call . primarily , it will be discussion of  the data and on what runs we should do to begin with .  another key part of this will be the rate case that mseb is filing , because  this will determine what wil be mseb ' s paymet capability in 2001 / 02 . this is  critical for us . we have our in - house expert who has been working on this  for some time now , and he will also present some of the material on that call .  regards ,  sandeep .  ps : : i am forwarding the basic data that henwood has sent to the whole team  so that you have an opportunity to look at it , if you havent already got it .",0
"Subject: re : summer internship position  hi vince , paulo oleira ( one of the m . i . t attending our meeting on wed ) ' s  research interest turned out to be a match for april hodgeson ( vp of content  origination ) . i had him talk to april ( stinson was on the call as well ) to  discuss his research interest and what he would likely to do for april . i  suggested ( and april agrees ) that paulo would intern with her and matt and  perform research on how end users ( consumers and business ) improved  experience with epowered content can be quantified . this may include  performing control experiments at m . i . t . we decided not to over specify what  he would do since it is likely to change as soon as he arrives . i suggested  once he starts , he will work with april and matt harris ( vp enterprise  origination ) and they will define what the student needs to complete for the  internship .  addiontionally , tom gros agrees that this type of research are needed and  this is a great way to start .  i will proceed to have recruiting contact the student with an offer to start  around may 22 , 2000 unless someone tells me otherwise .  regards ,  ravi .  p . s . charlene , please include paulo in your may 22 , 2000 start group . paulo  will report to me within ebs research group but will work on a day - to - day  basis with april and matt . as you ' ve mentioned that compensation is somewhat  fixed but please keep in mind that this person is a phd candidate with very  specialized skill set . please contact vince before extending an offer that  may be too low , etc .  - - - - - forwarded by ravi thuraisingham / enron communications on 02 / 17 / 00 09 : 27  am - - - - -  charlene jackson @ enron  02 / 17 / 00 08 : 25 am  to : vince j kaminski / hou / ect @ ect  cc : celeste roberts / hou / ect @ ect , vince j kaminski / hou / ect @ ect , ravi  thuraisingham / enron communications @ enron communications @ ect  subject : re : summer internship position  celeste ,  we need to make sure that the interns in vince ' s group are coordinated and  incorporated with the rest of the summer associates . they should be offered  the same starting dates , i believe they are may 22 , 2000 june 5 , 2000 . i am  not sure about the june date . would you check and let vince know . they  should also be offered the same starting salary package as the others . they  will be included in training ( a few days ) and any other events we host .  thanks",0
"Subject: vince ,  i am writing about a student of mine who is on the job market  this year . when you stopped by my office , about 18 months ago  you asked if i had any students that might be appropriate for  your group . although i didn ' t at the time , now i do . this student has  excellent technical skills , including an m . s . in statistics  and a ph . d . in economics by the end of the current academic  year . his dissertation research is on the investment behavior  of independent power producers in the us . as a result of research  assistance he has done for me , he knows the california market very well  and is familiar with the other isos . i think he would be an excellent  match for you . the only problem is that he will probably have many  other options available . however , i definitely think he ' s worth a look .  if you ' d like him to send you a cv , please let me know . thanks .  frank wolak  professor frank a . wolak email :  wolak @ zia . stanford . edu  department of economics phone : 650 - 723 - 3944  ( office )  stanford university fax : 650 - 725 - 5702  stanford , ca 94305 - 6072 phone : 650 - 856 - 0109 ( home )  world - wide web page : http : / / www . stanford . edu / ~ wolak cell phone : 650 - 814 - 0107",0
"Subject: re :  gordon ,  it was a pleasure talking to you .  i shall ask my assistant to send you the reprint .  vince kaminski  shirley , can you , please , send a copy of the paper on credit risk management  ( reprint from the risk book ) .  gordon rausser on 04 / 26 / 2000 12 : 02 : 02 pm  to : vkamins @ enron . com  cc :  subject :  vince :  thank you very much for the useful information you provided me today .  as you suggested , i wish to request a copy of the reprint that was  published last year in risk .  gordon rausser  robert gordon sproul distinguished professor  dean , college of natural resources  university of california  101 giannini hall , mc 3100  berkeley , ca 94720  phone : 510 - 642 - 7171  fax : 510 - 642 - 4612 ",0
"Subject: folks ,  attached is a conservative ( and fairly rough ) estimate of the size of the  petrochemicals and refining market that is potentially exposed to prolonged  drought in southern texas which could result in extremely low riverflows and  possible curtailed production . the total annual revenue generated by these  assets is no less than $ 20 b and could be substantially higher as the  estimated capacity on some of these facilties is likely understated and other  facilties not yet identified are likely to be vulnerable .  note that this data does not include any facilities in the industrial  complexes from houston northward and eastward as they are much less likely to  experience such a drought - induced interruption . the only facilties  identified thus far lie on or near the following rivers : brazos , colorado ,  navidad , guadalupe , and nueces .  please let me know if you have any questions / comments as we work to determine  whether or not a low riverflow insurance product is viable .  thanks ,  charlie",0
"Subject: wharton partnership  jeff ,  i am sending you a recommendation regarding our cooperation with the wharton  school , following my visit with tom piazze in may . tom is a corporate  relations officer  at wharton .  recommendation .  i am writing to you to recommend joining the wharton partnership .  the partnership is an umbrella program established to coordinate  wharton school initiatives for industry - academic cooperation . currently ,  the partnership supports alliances with approximately 200 companies  worldwide .  the recommended annual contribution by enron is between $ 100 k - 150 k ,  that puts us in the top bracket of contributing companies , such as ge ,  citigroup ,  goldman , sachs & co . , intel , and many others . the contribution is executed  through  grants to different research projects that would directly benefit enron . the  choice  of the projects is at our discretion and can be changed over time  depending on the business needs .  benefits to enron .  enron can benefit from the partnership by :  - gaining advance access to current academic research  - significantly increasing our presence and visibility on the campus ,  enhancing our recruiting efforts  - taking our message directly to influential academics who have significant  influence on public opinion  - gaining access to high quality executive education programs  specific programs .  the partnership functions through involvement in different research projects .  i have  identified a few projects that will maximize the benefit to enron .  1 . webi ( wharton e - business initiative ) . this programs provides an umbrella  for different initiatives in the area of curriculum development , research  and  corporate engagement related to e - commerce .  main benefits : access to e - commerce research and  enhanced recruitment opportunities .  2 . emerging technologies management research program . interdisciplinary  program addressing issues facing companies in new markets : managing  intellectual  property , participating in emerging technologies , selecting the optimal  organizational structures .  benefits to enron : access to financial technology in the area of  valuation of  intangible assets and new forms of business organizations .  3 . risk management and decision process center . development of techniques for  assessment and management of non - traditional risks ( risks outside the  scope  of traditional insurance contracts and capital markets instruments ) .  benefits to enron : access to new risk management tools , dissemination  of information about our capabilities in this area .  potential users of the program at enron .  my group could coordinate the cooperation with the risk management and  decision process center .  greg whalley is a potential customer for webi . several different units of  enron can be involved  with emerging technologies management research program .  vince",0
"Subject: re : informs national conference at san antonio  vince ,  could you please send me the title and a 50 - word abstract of your  presentation by the end of today ? i ' d like to forward them to the  organizer as soon as possible so that we could make it into the printed  conference program . thanks .  shijie  on thu , 28 sep 2000 vince . j . kaminski @ enron . com wrote :  >  > shijie ,  >  > i would be interested in attending and giving a presentation .  >  > this would be also a good opportunity for both of us to meet  > and discuss the plans for closer cooperation .  >  > vince  >  >  > shijie deng on 09 / 25 / 2000 01 : 20 : 59 am  >  > to : vince kaminski  > cc : shijie deng  > subject : informs national conference at san antonio  >  >  >  > hi vince ,  >  > i ' ll be organizing a session at the informs national meeting in san  > antonio ( nov 5 - 8 , 2000 , http : / / www . informs . org / conf / sanantonio 2000 ) on  > modeling price volatility in electricity markets or financial engineering  > approaches . i ' m just wondering if you or some member of your research  > group would be interested in giving a presentation there . please let me  > know . thanks .  >  > best wishes ,  >  > shijie  >  > shi - jie deng  > assistant professor  > school of isye  > georgia institute of technology  >  > office phone : ( 404 ) 894 - 6519  > e - mail : deng @ isye . gatech . edu  > home page : http : / / www . isye . gatech . edu / ~ deng  >  >  >  >  >  >  >  >",0
"Subject: re : a personal favor  anurag ,  i shall talk about vikas to our it people .  can you send me his resume ?  vince  "" saksena , anurag "" on 05 / 07 / 2001 10 : 06 : 54 am  to : "" ' vkamins @ ect . enron . com ' ""  cc :  subject : a personal favor  vince ,  i have left a voice mail to you and will wait to talk to you personally . my brother vikas , who is now in london , is trying to make a switch from consulting world to working for a specific firm . over last few months , i have heard of great deal about the success of enron on line business which fits well in the area of his expertise . i am wondering if you know of some one in london who he can speak to regarding career opportunities .  since i spoke to you last , a number of things have changed . recently , my manadate was broaden to include leading a charge for developing a risk management function for both the domestic and international businesses for gmac . needless to say , this is exciting albeit making the life a little more hectic than usual .  talk to you later .  anurag  952 - 857 - 6133",0
"Subject: rac organization changes  the continued growth of the enron europe office and related businesses has  prompted a change in the management of risk assessment and control ( rac ) in  london . effective in early january , 2001 , ted murphy will transfer to the  london office and manage the rac activities which includes credit / market risk  and underwriting . ted will continue to manage the enron global market risk  activities . steve young , currently managing rac in london , will begin a new  assignment within ebs , also in london .  the houston market risk group will be managed by david port .  as enron continues to expand its trading and risk management businesses , it  is vital that trading and credit policies are administered in a consistent  and accurate manner across the company . hopefully this realignment will  accomplish that goal .  please join me in congratulating ted , david and steve on their new  assignments .",0
"Subject: "" we are one @ enron . com ! "" : final notice .  please be aware that the following internet domains for messaging will be  decommissioned on  october 14 , 2000 :  @ ect . enron . com  @ ei . enron . com  @ enron . co . uk  after october 14 , 2000 , internet emails addressed to employees using the  above internet domain names will be no longer be delivered .  please note that this applies to enron employees worldwide .  all employees must now use their @ enron . com internet address .  some employees are still receiving internet email , primarily subscriptions to  internet - based news / update services , addressed to their @ ect . enron . com ,  @ ei . enron . com or @ enron . co . uk email address . as mails to these addresses  will no longer be delivered after october 14 , 2000 please contact the service  providers to specify your new @ enron . com internet address .  any employees who are aware of the following should contact the resolution  center on ext . 31411 immediately :  applications / processes using @ ect . enron . com , @ ei . enron . com or @ enron . co . uk  internet addresses  distribution groups being addressed via the internet using @ ect . enron . com ,  e . g . enron . london . developers @ ect . enron . com  please direct any questions to the resolution center at ext . 31411 .  thanks for your cooperation .  enron messaging administration",0
